order_id,date,product,category,region,channel,sales_rep,units,unit_price,discount_pct,revenue
ORD-102502,2025-10-23,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,1,49.00,0,49.00
ORD-102503,2025-10-23,ClimaSense Thermostat,Smart Home,North America,Distributor,Derek Holt,24,179.00,25,3222.00
ORD-102504,2025-10-23,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,5,25.00,0,125.00
ORD-102505,2025-10-23,Vitality Fitness Band,Wearables,Europe,Distributor,Tomás Ribeiro,11,79.00,35,564.85
ORD-102506,2025-10-23,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,4,25.00,0,100.00
ORD-102507,2025-10-24,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,3,25.00,5,71.25
ORD-102508,2025-10-24,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,1,129.00,5,122.55
ORD-102509,2025-10-24,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,1,89.00,0,89.00
ORD-102510,2025-10-24,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102511,2025-10-24,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,2,89.00,0,178.00
ORD-102512,2025-10-24,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Derek Holt,48,35.00,20,1344.00
ORD-102513,2025-10-24,SentryCam Security Camera,Smart Home,Europe,Online,Tomás Ribeiro,2,139.00,0,278.00
ORD-102514,2025-10-24,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,4,25.00,5,95.00
ORD-102515,2025-10-24,MagGrip Phone Stand,Accessories,Latin America,Retail,Camila Torres,1,25.00,10,22.50
ORD-102516,2025-10-24,ClimaSense Thermostat,Smart Home,Europe,Retail,Tomás Ribeiro,1,179.00,0,179.00
ORD-102517,2025-10-24,MagGrip Phone Stand,Accessories,Europe,Retail,Sofia Lindqvist,1,25.00,0,25.00
ORD-102518,2025-10-24,SentryCam Security Camera,Smart Home,Europe,Retail,Sofia Lindqvist,1,139.00,0,139.00
ORD-102519,2025-10-25,BoomBar Bluetooth Speaker,Audio,APAC,Online,Kenji Watanabe,1,89.00,0,89.00
ORD-102520,2025-10-25,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,2,35.00,10,63.00
ORD-102521,2025-10-25,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,1,129.00,0,129.00
ORD-102522,2025-10-25,Resonance Over-Ear Headphones,Audio,Europe,Online,Tomás Ribeiro,2,249.00,0,498.00
ORD-102523,2025-10-25,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,2,25.00,0,50.00
ORD-102524,2025-10-25,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,1,139.00,0,139.00
ORD-102525,2025-10-25,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Derek Holt,33,89.00,35,1909.05
ORD-102526,2025-10-25,Horizon Smartwatch,Wearables,Europe,Retail,Tomás Ribeiro,1,299.00,0,299.00
ORD-102527,2025-10-25,Vitality Fitness Band,Wearables,Europe,Distributor,Tomás Ribeiro,27,79.00,30,1493.10
ORD-102528,2025-10-25,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,1,89.00,0,89.00
ORD-102529,2025-10-26,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,2,45.00,5,85.50
ORD-102530,2025-10-26,MagGrip Phone Stand,Accessories,APAC,Distributor,Priya Nair,22,25.00,20,440.00
ORD-102531,2025-10-26,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,4,79.00,0,316.00
ORD-102532,2025-10-26,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,4,25.00,0,100.00
ORD-102533,2025-10-26,TrailCase Rugged Sleeve,Accessories,North America,Distributor,Maya Chen,24,35.00,30,588.00
ORD-102534,2025-10-26,SentryCam Security Camera,Smart Home,APAC,Online,Kenji Watanabe,3,139.00,10,375.30
ORD-102535,2025-10-26,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,4,129.00,0,516.00
ORD-102536,2025-10-26,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,1,89.00,0,89.00
ORD-102537,2025-10-26,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,1,45.00,0,45.00
ORD-102538,2025-10-26,MagGrip Phone Stand,Accessories,APAC,Distributor,Priya Nair,17,25.00,35,276.25
ORD-102539,2025-10-26,ClimaSense Thermostat,Smart Home,North America,Online,Maya Chen,2,179.00,0,358.00
ORD-102540,2025-10-27,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,1,89.00,0,89.00
ORD-102541,2025-10-27,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,1,49.00,0,49.00
ORD-102542,2025-10-27,ClimaSense Thermostat,Smart Home,North America,Online,Derek Holt,3,179.00,0,537.00
ORD-102543,2025-10-27,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,4,89.00,0,356.00
ORD-102544,2025-10-27,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,2,25.00,0,50.00
ORD-102545,2025-10-27,MagGrip Phone Stand,Accessories,North America,Retail,Derek Holt,4,25.00,0,100.00
ORD-102546,2025-10-27,ClimaSense Thermostat,Smart Home,Europe,Retail,Sofia Lindqvist,3,179.00,0,537.00
ORD-102547,2025-10-27,Pulse Wireless Earbuds,Audio,North America,Retail,Maya Chen,1,129.00,5,122.55
ORD-102548,2025-10-27,Vitality Fitness Band,Wearables,North America,Distributor,Maya Chen,45,79.00,35,2310.75
ORD-102549,2025-10-27,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Retail,Diego Fuentes,1,49.00,0,49.00
ORD-102550,2025-10-27,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,10,71.10
ORD-102551,2025-10-28,VoltCharge 65W GaN Charger,Accessories,APAC,Distributor,Kenji Watanabe,30,45.00,30,945.00
ORD-102552,2025-10-28,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Maya Chen,37,89.00,30,2305.10
ORD-102553,2025-10-28,Pulse Wireless Earbuds,Audio,Latin America,Distributor,Camila Torres,12,129.00,25,1161.00
ORD-102554,2025-10-28,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,3,25.00,0,75.00
ORD-102555,2025-10-28,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Sofia Lindqvist,3,89.00,0,267.00
ORD-102556,2025-10-28,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,2,129.00,0,258.00
ORD-102557,2025-10-28,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,3,45.00,0,135.00
ORD-102558,2025-10-28,Horizon Smartwatch,Wearables,Europe,Online,Tomás Ribeiro,5,299.00,0,1495.00
ORD-102559,2025-10-28,TrailCase Rugged Sleeve,Accessories,Europe,Retail,Tomás Ribeiro,1,35.00,0,35.00
ORD-102560,2025-10-28,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Maya Chen,28,45.00,25,945.00
ORD-102561,2025-10-28,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,1,35.00,0,35.00
ORD-102562,2025-10-28,MagGrip Phone Stand,Accessories,APAC,Retail,Priya Nair,1,25.00,0,25.00
ORD-102563,2025-10-28,MagGrip Phone Stand,Accessories,Europe,Retail,Tomás Ribeiro,1,25.00,0,25.00
ORD-102564,2025-10-28,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,1,25.00,0,25.00
ORD-102565,2025-10-28,Glow Smart Bulb 4-Pack,Smart Home,North America,Retail,Maya Chen,1,49.00,0,49.00
ORD-102566,2025-10-29,VoltCharge 65W GaN Charger,Accessories,North America,Distributor,Maya Chen,40,45.00,35,1170.00
ORD-102567,2025-10-29,Vitality Fitness Band,Wearables,APAC,Retail,Kenji Watanabe,1,79.00,0,79.00
ORD-102568,2025-10-29,Resonance Over-Ear Headphones,Audio,Europe,Online,Sofia Lindqvist,2,249.00,0,498.00
ORD-102569,2025-10-29,MagGrip Phone Stand,Accessories,Europe,Online,Tomás Ribeiro,2,25.00,0,50.00
ORD-102570,2025-10-29,Pulse Wireless Earbuds,Audio,North America,Retail,Maya Chen,5,129.00,0,645.00
ORD-102571,2025-10-29,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,2,89.00,0,178.00
ORD-102572,2025-10-29,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Sofia Lindqvist,11,35.00,30,269.50
ORD-102573,2025-10-29,BoomBar Bluetooth Speaker,Audio,North America,Retail,Maya Chen,3,89.00,10,240.30
ORD-102574,2025-10-29,VoltCharge 65W GaN Charger,Accessories,APAC,Retail,Priya Nair,1,45.00,0,45.00
ORD-102575,2025-10-29,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,1,89.00,0,89.00
ORD-102576,2025-10-29,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102577,2025-10-30,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Derek Holt,4,49.00,0,196.00
ORD-102578,2025-10-30,BoomBar Bluetooth Speaker,Audio,North America,Retail,Derek Holt,2,89.00,0,178.00
ORD-102579,2025-10-30,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Kenji Watanabe,2,49.00,0,98.00
ORD-102580,2025-10-30,Resonance Over-Ear Headphones,Audio,North America,Retail,Derek Holt,4,249.00,0,996.00
ORD-102581,2025-10-30,BoomBar Bluetooth Speaker,Audio,APAC,Online,Kenji Watanabe,4,89.00,10,320.40
ORD-102582,2025-10-30,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,2,139.00,0,278.00
ORD-102583,2025-10-30,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,5,23.75
ORD-102584,2025-10-30,BoomBar Bluetooth Speaker,Audio,Europe,Online,Tomás Ribeiro,1,89.00,0,89.00
ORD-102585,2025-10-31,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,0,79.00
ORD-102586,2025-10-31,SentryCam Security Camera,Smart Home,Latin America,Online,Camila Torres,1,139.00,0,139.00
ORD-102587,2025-10-31,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,1,35.00,5,33.25
ORD-102588,2025-10-31,Resonance Over-Ear Headphones,Audio,North America,Online,Maya Chen,1,249.00,0,249.00
ORD-102589,2025-10-31,MagGrip Phone Stand,Accessories,APAC,Retail,Kenji Watanabe,1,25.00,0,25.00
ORD-102590,2025-10-31,Vitality Fitness Band,Wearables,APAC,Online,Priya Nair,3,79.00,5,225.15
ORD-102591,2025-10-31,SentryCam Security Camera,Smart Home,Latin America,Online,Camila Torres,2,139.00,0,278.00
ORD-102592,2025-10-31,TrailCase Rugged Sleeve,Accessories,North America,Retail,Maya Chen,2,35.00,0,70.00
ORD-102593,2025-10-31,Resonance Over-Ear Headphones,Audio,APAC,Online,Kenji Watanabe,2,249.00,0,498.00
ORD-102594,2025-10-31,Resonance Over-Ear Headphones,Audio,APAC,Online,Priya Nair,1,249.00,0,249.00
ORD-102595,2025-10-31,TrailCase Rugged Sleeve,Accessories,North America,Online,Maya Chen,2,35.00,0,70.00
ORD-102596,2025-10-31,TrailCase Rugged Sleeve,Accessories,APAC,Online,Priya Nair,2,35.00,0,70.00
ORD-102597,2025-10-31,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,1,129.00,0,129.00
ORD-102598,2025-10-31,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,1,89.00,0,89.00
ORD-102599,2025-11-01,Vitality Fitness Band,Wearables,APAC,Retail,Kenji Watanabe,1,79.00,0,79.00
ORD-102600,2025-11-01,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,0,129.00
ORD-102601,2025-11-01,MagGrip Phone Stand,Accessories,Europe,Distributor,Tomás Ribeiro,32,25.00,35,520.00
ORD-102602,2025-11-01,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,1,25.00,0,25.00
ORD-102603,2025-11-01,ClimaSense Thermostat,Smart Home,North America,Retail,Derek Holt,2,179.00,0,358.00
ORD-102604,2025-11-01,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,1,49.00,0,49.00
ORD-102605,2025-11-01,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,1,299.00,10,269.10
ORD-102606,2025-11-01,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,1,25.00,0,25.00
ORD-102607,2025-11-01,Resonance Over-Ear Headphones,Audio,Europe,Online,Tomás Ribeiro,1,249.00,0,249.00
ORD-102608,2025-11-01,ClimaSense Thermostat,Smart Home,North America,Online,Maya Chen,3,179.00,0,537.00
ORD-102609,2025-11-01,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,4,89.00,0,356.00
ORD-102610,2025-11-01,Vitality Fitness Band,Wearables,Latin America,Retail,Camila Torres,2,79.00,0,158.00
ORD-102611,2025-11-02,BoomBar Bluetooth Speaker,Audio,APAC,Online,Kenji Watanabe,1,89.00,0,89.00
ORD-102612,2025-11-02,Horizon Smartwatch,Wearables,Latin America,Retail,Diego Fuentes,2,299.00,0,598.00
ORD-102613,2025-11-02,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,2,49.00,0,98.00
ORD-102614,2025-11-02,Vitality Fitness Band,Wearables,North America,Distributor,Maya Chen,26,79.00,35,1335.10
ORD-102615,2025-11-02,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102616,2025-11-02,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,1,129.00,5,122.55
ORD-102617,2025-11-02,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,1,25.00,10,22.50
ORD-102618,2025-11-02,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Sofia Lindqvist,1,49.00,5,46.55
ORD-102619,2025-11-02,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,3,45.00,0,135.00
ORD-102620,2025-11-02,Vitality Fitness Band,Wearables,North America,Online,Maya Chen,1,79.00,0,79.00
ORD-102621,2025-11-02,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,5,89.00,5,422.75
ORD-102622,2025-11-02,Vitality Fitness Band,Wearables,Latin America,Online,Diego Fuentes,1,79.00,0,79.00
ORD-102623,2025-11-02,Resonance Over-Ear Headphones,Audio,North America,Retail,Maya Chen,1,249.00,0,249.00
ORD-102624,2025-11-02,SentryCam Security Camera,Smart Home,North America,Retail,Derek Holt,2,139.00,0,278.00
ORD-102625,2025-11-03,Vitality Fitness Band,Wearables,Latin America,Retail,Camila Torres,1,79.00,5,75.05
ORD-102626,2025-11-03,TrailCase Rugged Sleeve,Accessories,Latin America,Distributor,Diego Fuentes,37,35.00,25,971.25
ORD-102627,2025-11-03,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,2,129.00,0,258.00
ORD-102628,2025-11-03,Pulse Wireless Earbuds,Audio,Latin America,Online,Diego Fuentes,1,129.00,10,116.10
ORD-102629,2025-11-03,ClimaSense Thermostat,Smart Home,North America,Retail,Maya Chen,1,179.00,0,179.00
ORD-102630,2025-11-03,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,2,45.00,0,90.00
ORD-102631,2025-11-03,BoomBar Bluetooth Speaker,Audio,APAC,Retail,Priya Nair,2,89.00,0,178.00
ORD-102632,2025-11-03,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,2,45.00,0,90.00
ORD-102633,2025-11-03,Vitality Fitness Band,Wearables,North America,Retail,Derek Holt,1,79.00,5,75.05
ORD-102634,2025-11-03,Vitality Fitness Band,Wearables,APAC,Distributor,Kenji Watanabe,35,79.00,35,1797.25
ORD-102635,2025-11-03,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,1,45.00,0,45.00
ORD-102636,2025-11-03,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,4,49.00,10,176.40
ORD-102637,2025-11-03,Resonance Over-Ear Headphones,Audio,Europe,Online,Sofia Lindqvist,2,249.00,0,498.00
ORD-102638,2025-11-03,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,2,25.00,10,45.00
ORD-102639,2025-11-03,VoltCharge 65W GaN Charger,Accessories,Europe,Distributor,Sofia Lindqvist,38,45.00,20,1368.00
ORD-102640,2025-11-03,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,1,129.00,10,116.10
ORD-102641,2025-11-03,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,5,42.75
ORD-102642,2025-11-03,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102643,2025-11-04,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,4,129.00,10,464.40
ORD-102644,2025-11-04,TrailCase Rugged Sleeve,Accessories,APAC,Online,Priya Nair,2,35.00,0,70.00
ORD-102645,2025-11-04,SentryCam Security Camera,Smart Home,Europe,Distributor,Tomás Ribeiro,17,139.00,20,1890.40
ORD-102646,2025-11-04,TrailCase Rugged Sleeve,Accessories,Latin America,Distributor,Diego Fuentes,42,35.00,20,1176.00
ORD-102647,2025-11-04,MagGrip Phone Stand,Accessories,APAC,Distributor,Kenji Watanabe,29,25.00,25,543.75
ORD-102648,2025-11-04,Resonance Over-Ear Headphones,Audio,North America,Online,Derek Holt,2,249.00,0,498.00
ORD-102649,2025-11-04,TrailCase Rugged Sleeve,Accessories,Latin America,Online,Diego Fuentes,1,35.00,0,35.00
ORD-102650,2025-11-04,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-102651,2025-11-04,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-102652,2025-11-04,Pulse Wireless Earbuds,Audio,Europe,Distributor,Sofia Lindqvist,42,129.00,35,3521.70
ORD-102653,2025-11-04,VoltCharge 65W GaN Charger,Accessories,Europe,Retail,Sofia Lindqvist,1,45.00,5,42.75
ORD-102654,2025-11-04,Resonance Over-Ear Headphones,Audio,APAC,Retail,Kenji Watanabe,5,249.00,10,1120.50
ORD-102655,2025-11-04,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Tomás Ribeiro,1,49.00,0,49.00
ORD-102656,2025-11-04,BoomBar Bluetooth Speaker,Audio,APAC,Online,Kenji Watanabe,1,89.00,0,89.00
ORD-102657,2025-11-04,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,3,139.00,0,417.00
ORD-102658,2025-11-04,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,2,139.00,0,278.00
ORD-102659,2025-11-04,MagGrip Phone Stand,Accessories,APAC,Online,Kenji Watanabe,2,25.00,5,47.50
ORD-102660,2025-11-04,TrailCase Rugged Sleeve,Accessories,APAC,Retail,Kenji Watanabe,1,35.00,0,35.00
ORD-102661,2025-11-04,VoltCharge 65W GaN Charger,Accessories,Latin America,Online,Diego Fuentes,1,45.00,0,45.00
ORD-102662,2025-11-04,Pulse Wireless Earbuds,Audio,North America,Online,Derek Holt,1,129.00,10,116.10
ORD-102663,2025-11-05,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,5,25.00,10,112.50
ORD-102664,2025-11-05,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,0,25.00
ORD-102665,2025-11-05,MagGrip Phone Stand,Accessories,North America,Online,Derek Holt,1,25.00,10,22.50
ORD-102666,2025-11-05,SentryCam Security Camera,Smart Home,Europe,Online,Sofia Lindqvist,2,139.00,0,278.00
ORD-102667,2025-11-05,Vitality Fitness Band,Wearables,North America,Retail,Maya Chen,2,79.00,0,158.00
ORD-102668,2025-11-05,Vitality Fitness Band,Wearables,APAC,Distributor,Priya Nair,23,79.00,35,1181.05
ORD-102669,2025-11-05,Pulse Wireless Earbuds,Audio,North America,Distributor,Derek Holt,31,129.00,25,2999.25
ORD-102670,2025-11-05,TrailCase Rugged Sleeve,Accessories,North America,Online,Derek Holt,1,35.00,0,35.00
ORD-102671,2025-11-05,MagGrip Phone Stand,Accessories,APAC,Online,Priya Nair,4,25.00,0,100.00
ORD-102672,2025-11-05,Glow Smart Bulb 4-Pack,Smart Home,North America,Online,Maya Chen,2,49.00,5,93.10
ORD-102673,2025-11-05,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,1,45.00,0,45.00
ORD-102674,2025-11-05,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Retail,Camila Torres,1,49.00,0,49.00
ORD-102675,2025-11-05,SentryCam Security Camera,Smart Home,APAC,Online,Priya Nair,4,139.00,0,556.00
ORD-102676,2025-11-05,MagGrip Phone Stand,Accessories,Europe,Online,Sofia Lindqvist,1,25.00,0,25.00
ORD-102677,2025-11-06,SentryCam Security Camera,Smart Home,Latin America,Retail,Camila Torres,2,139.00,5,264.10
ORD-102678,2025-11-06,ClimaSense Thermostat,Smart Home,Latin America,Retail,Diego Fuentes,1,179.00,5,170.05
ORD-102679,2025-11-06,BoomBar Bluetooth Speaker,Audio,Latin America,Retail,Diego Fuentes,1,89.00,0,89.00
ORD-102680,2025-11-06,Glow Smart Bulb 4-Pack,Smart Home,Europe,Online,Sofia Lindqvist,2,49.00,10,88.20
ORD-102681,2025-11-06,MagGrip Phone Stand,Accessories,North America,Retail,Maya Chen,2,25.00,0,50.00
ORD-102682,2025-11-06,Pulse Wireless Earbuds,Audio,Europe,Distributor,Tomás Ribeiro,25,129.00,35,2096.25
ORD-102683,2025-11-06,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-102684,2025-11-06,Pulse Wireless Earbuds,Audio,APAC,Online,Kenji Watanabe,1,129.00,0,129.00
ORD-102685,2025-11-06,VoltCharge 65W GaN Charger,Accessories,North America,Online,Derek Holt,2,45.00,0,90.00
ORD-102686,2025-11-06,Pulse Wireless Earbuds,Audio,North America,Retail,Derek Holt,1,129.00,10,116.10
ORD-102687,2025-11-06,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Derek Holt,27,89.00,35,1561.95
ORD-102688,2025-11-06,Glow Smart Bulb 4-Pack,Smart Home,Europe,Retail,Tomás Ribeiro,1,49.00,0,49.00
ORD-102689,2025-11-06,MagGrip Phone Stand,Accessories,North America,Distributor,Derek Holt,41,25.00,35,666.25
ORD-102690,2025-11-06,Vitality Fitness Band,Wearables,APAC,Retail,Kenji Watanabe,1,79.00,0,79.00
ORD-102691,2025-11-06,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,1,89.00,0,89.00
ORD-102692,2025-11-06,BoomBar Bluetooth Speaker,Audio,Europe,Retail,Tomás Ribeiro,3,89.00,0,267.00
ORD-102693,2025-11-06,Glow Smart Bulb 4-Pack,Smart Home,APAC,Online,Priya Nair,2,49.00,0,98.00
ORD-102694,2025-11-06,Vitality Fitness Band,Wearables,Latin America,Retail,Camila Torres,2,79.00,0,158.00
ORD-102695,2025-11-06,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,2,89.00,0,178.00
ORD-102696,2025-11-06,TrailCase Rugged Sleeve,Accessories,Europe,Online,Tomás Ribeiro,1,35.00,0,35.00
ORD-102697,2025-11-06,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,2,129.00,0,258.00
ORD-102698,2025-11-07,Glow Smart Bulb 4-Pack,Smart Home,Latin America,Distributor,Diego Fuentes,10,49.00,20,392.00
ORD-102699,2025-11-07,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,1,129.00,0,129.00
ORD-102700,2025-11-07,BoomBar Bluetooth Speaker,Audio,North America,Online,Derek Holt,2,89.00,0,178.00
ORD-102701,2025-11-07,MagGrip Phone Stand,Accessories,Europe,Retail,Tomás Ribeiro,3,25.00,0,75.00
ORD-102702,2025-11-07,Glow Smart Bulb 4-Pack,Smart Home,North America,Distributor,Maya Chen,13,49.00,25,477.75
ORD-102703,2025-11-07,SentryCam Security Camera,Smart Home,North America,Online,Derek Holt,1,139.00,0,139.00
ORD-102704,2025-11-07,VoltCharge 65W GaN Charger,Accessories,APAC,Online,Priya Nair,1,45.00,5,42.75
ORD-102705,2025-11-07,Resonance Over-Ear Headphones,Audio,Latin America,Online,Camila Torres,1,249.00,0,249.00
ORD-102706,2025-11-07,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,2,45.00,10,81.00
ORD-102707,2025-11-07,Pulse Wireless Earbuds,Audio,Europe,Online,Tomás Ribeiro,2,129.00,0,258.00
ORD-102708,2025-11-07,Glow Smart Bulb 4-Pack,Smart Home,APAC,Retail,Priya Nair,1,49.00,0,49.00
ORD-102709,2025-11-08,BoomBar Bluetooth Speaker,Audio,Latin America,Online,Diego Fuentes,1,89.00,0,89.00
ORD-102710,2025-11-08,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Sofia Lindqvist,4,45.00,0,180.00
ORD-102711,2025-11-08,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,1,89.00,5,84.55
ORD-102712,2025-11-08,SentryCam Security Camera,Smart Home,North America,Retail,Maya Chen,3,139.00,0,417.00
ORD-102713,2025-11-08,Pulse Wireless Earbuds,Audio,Europe,Retail,Sofia Lindqvist,1,129.00,0,129.00
ORD-102714,2025-11-08,Pulse Wireless Earbuds,Audio,North America,Online,Maya Chen,2,129.00,0,258.00
ORD-102715,2025-11-08,BoomBar Bluetooth Speaker,Audio,APAC,Online,Priya Nair,3,89.00,0,267.00
ORD-102716,2025-11-08,BoomBar Bluetooth Speaker,Audio,North America,Distributor,Maya Chen,50,89.00,20,3560.00
ORD-102717,2025-11-08,SentryCam Security Camera,Smart Home,APAC,Online,Kenji Watanabe,1,139.00,0,139.00
ORD-102718,2025-11-08,Pulse Wireless Earbuds,Audio,Europe,Online,Sofia Lindqvist,1,129.00,0,129.00
ORD-102719,2025-11-08,Horizon Smartwatch,Wearables,North America,Retail,Maya Chen,1,299.00,0,299.00
ORD-102720,2025-11-08,Horizon Smartwatch,Wearables,North America,Online,Maya Chen,2,299.00,0,598.00
ORD-102721,2025-11-08,VoltCharge 65W GaN Charger,Accessories,Europe,Online,Tomás Ribeiro,2,45.00,0,90.00
ORD-102722,2025-11-08,Glow Smart Bulb 4-Pack,Smart Home,Europe,Distributor,Tomás Ribeiro,34,49.00,35,1082.90
ORD-102723,2025-11-08,TrailCase Rugged Sleeve,Accessories,Europe,Distributor,Sofia Lindqvist,48,35.00,20,1344.00
ORD-102724,2025-11-08,Vitality Fitness Band,Wearables,Latin America,Retail,Diego Fuentes,1,79.00,0,79.00
ORD-102725,2025-11-08,Vitality Fitness Band,Wearables,Europe,Online,Sofia Lindqvist,1,79.00,5,75.05
ORD-102726,2025-11-08,MagGrip Phone Stand,Accessories,Latin America,Retail,Diego Fuentes,1,25.00,0,25.00
ORD-102727,2025-11-09,BoomBar Bluetooth Speaker,Audio,Europe,Online,Sofia Lindqvist,2,89.00,0,178.00
ORD-102728,2025-11-09,Resonance Over-Ear Headphones,Audio,Europe,Online,Tomás Ribeiro,4,249.00,0,996.00
ORD-102729,2025-11-09,MagGrip Phone Stand,Accessories,North America,Online,Maya Chen,1,25.00,0,25.00
ORD-102730,2025-11-09,SentryCam Security Camera,Smart Home,Latin America,Online,Camila Torres,1,139.00,0,139.00
